region,metro_area,year,quarter,period,employment_rate,employment_rate_15_64,labor_force,labor_force_participation_rate,not_in_labor_force,population_15plus,unemployment_rate,male_labor_force_participation_rate,male_unemployment_rate,male_employment_rate,male_employment_rate_15_64,female_labor_force_participation_rate,female_unemployment_rate,female_employment_rate,female_employment_rate_15_64,gender_employment_rate_gap,gender_labor_force_participation_gap,youth_employed_share,senior_employed_share,core_30_49_employed_share,working_age_employed_share,wage_worker_share,regular_worker_share,temporary_worker_share,daily_worker_share,self_employed_share,short_hours_worker_share,long_hours_worker_share,average_weekly_hours,college_employed_share
제주,비수도권,2025,2,2025.2/4,70.2,74.7,413.0,71.6,164.0,577.0,2.0,76.4,2.4,74.6,78.4,66.9,1.6,65.9,70.7,8.699999999999989,9.5,10.37037037037037,26.41975308641975,39.01234567901234,82.96296296296296,69.38271604938272,48.148148148148145,17.530864197530864,3.7037037037037033,25.432098765432098,26.666666666666668,11.604938271604938,38.1,53.333333333333336
충남,비수도권,2025,2,2025.2/4,66.9,72.5,1361.0,68.9,616.0,1977.0,2.8,77.5,2.9,75.2,79.7,59.8,2.8,58.1,64.2,17.1,17.700000000000003,12.320483749055178,27.513227513227513,38.775510204081634,81.93499622071052,72.63794406651549,55.63114134542706,13.983371126228269,3.0990173847316704,22.297808012093725,22.22222222222222,13.756613756613756,39.8,42.32804232804233
충북,비수도권,2025,2,2025.2/4,68.1,73.6,1006.0,69.3,445.0,1451.0,1.8,76.5,1.4,75.5,79.7,61.8,2.4,60.4,66.8,15.100000000000001,14.700000000000003,12.044534412955466,28.34008097165992,36.84210526315789,81.78137651821862,72.16599190283401,51.92307692307693,17.20647773279352,3.0364372469635628,22.57085020242915,23.178137651821864,11.133603238866396,39.1,44.230769230769226
강원,비수도권,2025,3,2025.3/4,66.5,71.6,898.0,67.7,428.0,1325.0,1.8,73.4,1.8,72.1,76.9,62.2,1.7,61.1,66.1,10.999999999999993,11.200000000000003,10.090702947845804,35.147392290249435,31.63265306122449,75.85034013605441,69.61451247165533,46.14512471655329,19.841269841269842,3.5147392290249435,24.149659863945576,35.374149659863946,9.183673469387756,35.7,40.816326530612244
경기,수도권,2025,3,2025.3/4,64.0,70.7,8007.0,65.5,4213.0,12220.0,2.3,74.3,2.6,72.3,77.8,56.8,1.9,55.7,63.4,16.599999999999994,17.5,12.813299232736572,20.294117647058822,43.14578005115089,88.77237851662404,81.26598465473145,61.20204603580562,16.70076726342711,3.350383631713555,17.097186700767264,32.41687979539642,8.273657289002557,37.2,54.78260869565217
경남,비수도권,2025,3,2025.3/4,63.6,70.2,1838.0,64.6,1005.0,2842.0,1.6,73.1,1.6,71.9,77.5,56.1,1.7,55.1,62.1,16.800000000000004,16.999999999999993,9.241837299391257,28.112894299944656,37.5207526286663,82.45711123408965,70.72495849474267,52.684006640841176,16.214720531267293,1.8815716657443278,24.847814056447152,33.37022689540675,10.514665190924184,37.4,47.03929164360819
경북,비수도권,2025,3,2025.3/4,66.3,71.3,1544.0,67.6,740.0,2283.0,1.9,74.6,2.4,72.7,76.7,60.5,1.3,59.8,65.1,12.900000000000006,14.099999999999994,10.369881109643329,34.94055482166446,32.628797886393656,76.1558784676354,64.46499339498018,46.10303830911493,15.521796565389694,2.8401585204755615,27.60898282694848,29.392338177014533,10.23778071334214,37.8,43.26287978863937
광주,비수도권,2025,3,2025.3/4,61.6,66.8,807.0,63.3,468.0,1275.0,2.7,71.7,2.5,70.0,74.8,55.2,2.9,53.6,58.6,16.4,16.5,11.704834605597965,22.900763358778626,40.33078880407125,85.6234096692112,80.02544529262087,57.63358778625955,18.447837150127228,4.071246819338422,17.8117048346056,31.170483460559794,8.524173027989821,37.0,55.089058524173026
대구,비수도권,2025,3,2025.3/4,58.1,65.4,1249.0,59.6,845.0,2094.0,2.6,66.9,3.5,64.5,70.3,52.9,1.6,52.0,60.6,12.5,14.000000000000007,11.266447368421053,24.424342105263158,38.98026315789473,85.19736842105263,75.49342105263158,56.414473684210535,15.542763157894738,3.5361842105263155,22.039473684210524,30.345394736842106,7.154605263157894,37.1,55.92105263157895
대전,비수도권,2025,3,2025.3/4,62.7,69.1,839.0,64.1,469.0,1308.0,2.2,71.0,2.5,69.2,75.0,57.4,1.9,56.4,63.0,12.800000000000004,13.600000000000001,14.878048780487804,21.463414634146343,40.609756097560975,87.1951219512195,78.90243902439025,58.536585365853654,17.926829268292682,2.317073170731707,19.146341463414636,34.02439024390244,8.170731707317074,36.6,58.048780487804876
부산,비수도권,2025,3,2025.3/4,58.7,68.4,1742.0,60.0,1163.0,2906.0,2.1,68.2,2.0,66.8,76.3,52.4,2.3,51.2,60.6,15.599999999999994,15.800000000000004,12.140762463343108,25.454545454545453,39.35483870967742,84.4574780058651,81.64222873900293,59.00293255131965,19.70674486803519,2.932551319648094,16.59824046920821,31.61290322580645,7.683284457478005,36.3,55.95307917888563
서울,수도권,2025,3,2025.3/4,62.3,70.8,5393.0,63.9,3049.0,8442.0,2.5,70.8,2.8,68.8,76.0,57.7,2.1,56.5,65.9,12.299999999999997,13.099999999999994,15.361216730038022,19.695817490494296,44.163498098859314,88.5361216730038,83.2319391634981,63.09885931558935,17.167300380228138,2.9847908745247147,15.64638783269962,33.117870722433466,9.049429657794676,37.4,64.27756653992395
세종,비수도권,2025,3,2025.3/4,64.7,68.1,217.0,66.2,111.0,328.0,2.2,73.9,2.3,72.1,74.9,58.7,2.0,57.6,61.3,14.499999999999993,15.200000000000003,10.377358490566039,15.566037735849056,51.886792452830186,90.56603773584906,83.49056603773585,71.22641509433963,10.849056603773585,0.9433962264150944,14.622641509433961,33.0188679245283,8.018867924528301,36.2,70.75471698113208
울산,비수도권,2025,3,2025.3/4,60.2,67.0,589.0,61.3,373.0,961.0,1.7,73.0,1.6,71.9,79.2,48.6,1.8,47.8,53.3,24.10000000000001,24.4,11.57167530224525,20.898100172711572,41.62348877374784,88.42832469775475,83.24697754749567,63.212435233160626,17.271157167530223,2.5906735751295336,14.853195164075995,26.94300518134715,10.535405872193436,38.8,50.431778929188255
인천,수도권,2025,3,2025.3/4,63.7,69.8,1773.0,65.3,942.0,2715.0,2.4,74.6,2.2,72.9,78.1,56.2,2.6,54.8,61.3,18.10000000000001,18.39999999999999,11.842865395725015,23.050259965337954,42.63431542461005,86.71288272674754,80.64702484113229,60.08087810514154,17.85095320623917,2.657423454650491,17.677642980935875,29.058347775852113,10.109763142692085,37.7,50.89543616406701
전남,비수도권,2025,3,2025.3/4,66.1,70.5,1029.0,67.7,491.0,1520.0,2.4,74.5,3.0,72.3,76.0,60.8,1.7,59.7,64.0,12.599999999999994,13.700000000000003,9.65174129353234,36.417910447761194,30.547263681592042,73.73134328358208,63.084577114427866,40.19900497512438,19.701492537313435,3.084577114427861,28.65671641791045,35.32338308457712,11.243781094527364,36.5,36.61691542288557
전북,비수도권,2025,3,2025.3/4,64.9,69.7,1020.0,66.0,526.0,1546.0,1.7,72.2,1.5,71.1,75.0,60.0,2.0,58.8,64.0,12.299999999999997,12.200000000000003,9.870388833499502,32.80159521435693,33.79860418743769,76.76969092721835,69.19242273180458,49.950149551345966,16.151545363908276,3.090727816550349,24.32701894317049,31.505483549351943,9.67098703888335,36.3,43.76869391824527
제주,비수도권,2025,3,2025.3/4,69.9,74.4,409.0,71.0,167.0,577.0,1.5,74.7,1.7,73.4,76.8,67.3,1.3,66.4,71.8,7.0,7.400000000000006,10.421836228287841,26.550868486352357,38.70967741935484,82.87841191066998,68.23821339950372,47.146401985111666,18.610421836228287,2.481389578163772,26.302729528535977,33.99503722084367,10.669975186104217,36.7,53.59801488833747
충남,비수도권,2025,3,2025.3/4,66.5,71.8,1347.0,68.0,635.0,1982.0,2.2,76.2,2.2,74.5,78.9,59.3,2.2,58.0,63.7,16.5,16.900000000000006,11.911987860394538,28.148710166919578,38.46737481031867,81.48710166919575,72.00303490136571,54.77996965098634,14.264036418816389,2.959028831562974,22.685887708649467,30.955993930197266,11.911987860394538,37.5,42.716236722306526
충북,비수도권,2025,3,2025.3/4,68.1,73.7,1000.0,68.8,454.0,1454.0,1.0,76.2,0.9,75.5,79.8,61.1,1.1,60.4,66.8,15.100000000000001,15.100000000000001,12.121212121212121,28.383838383838384,36.76767676767677,81.51515151515152,71.21212121212122,51.81818181818182,17.07070707070707,2.4242424242424243,23.03030303030303,31.616161616161616,10.303030303030303,37.6,44.54545454545455
강원,비수도권,2025,4,2025.4/4,64.3,70.7,880.0,66.4,446.0,1325.0,3.1,73.4,2.9,71.3,76.8,59.5,3.2,57.6,64.4,13.699999999999996,13.900000000000006,10.082063305978899,33.528722157092616,32.825322391559205,77.13950762016412,70.80890973036342,48.53458382180539,18.874560375146544,3.2825322391559206,23.798358733880423,29.66002344665885,8.32356389214537,36.2,42.790152403282534
경기,수도권,2025,4,2025.4/4,63.4,70.3,7997.0,65.2,4260.0,12257.0,2.9,73.6,2.9,71.5,77.1,56.9,2.8,55.3,63.1,16.200000000000003,16.699999999999996,12.488734389082014,20.252349684562894,43.47882065147419,88.73438908201365,81.24114844856443,61.20767349040813,16.44135444830694,3.5921205098493627,17.226728466589417,21.076348654564182,9.051113686107893,38.6,54.93755632805459
경남,비수도권,2025,4,2025.4/4,64.1,71.5,1864.0,65.5,982.0,2846.0,2.1,73.9,1.8,72.5,78.5,56.9,2.4,55.5,63.8,17.0,17.000000000000007,9.479452054794521,27.56164383561644,37.47945205479452,82.95890410958904,70.63013698630137,53.6986301369863,15.342465753424658,1.5890410958904109,25.095890410958905,23.28767123287671,11.726027397260275,39.2,47.78082191780822
경북,비수도권,2025,4,2025.4/4,64.6,71.0,1512.0,66.3,770.0,2282.0,2.6,74.3,2.6,72.4,77.0,58.1,2.5,56.6,64.1,15.800000000000004,16.199999999999996,10.312075983717776,33.649932157394844,33.310719131614654,77.54409769335142,65.1967435549525,46.87924016282225,14.993215739484397,3.324287652645862,28.154681139755766,25.10176390773406,10.379918588873812,38.1,42.74084124830394
광주,비수도권,2025,4,2025.4/4,60.9,66.9,804.0,63.1,470.0,1274.0,3.5,70.7,2.3,69.1,74.5,55.8,4.9,53.0,59.3,16.099999999999994,14.900000000000006,11.597938144329897,22.29381443298969,40.72164948453608,86.5979381443299,80.15463917525774,58.50515463917526,17.65463917525773,3.865979381443299,17.783505154639176,21.778350515463917,9.793814432989691,38.5,55.28350515463918
대구,비수도권,2025,4,2025.4/4,58.0,66.1,1259.0,60.1,836.0,2095.0,3.6,67.4,4.2,64.6,70.6,53.3,2.9,51.8,61.6,12.799999999999997,14.100000000000009,11.202635914332784,23.640856672158154,39.621087314662276,85.83196046128501,75.7825370675453,56.50741350906095,15.650741350906095,3.6243822075782535,21.581548599670512,23.064250411861615,7.166392092257001,38.2,57.33113673805601
대전,비수도권,2025,4,2025.4/4,61.9,68.2,836.0,63.8,475.0,1310.0,2.9,71.3,3.1,69.1,74.9,56.5,2.8,54.9,61.3,14.199999999999996,14.799999999999997,13.933415536374847,21.57829839704069,41.30702836004932,86.80641183723797,78.79161528976573,59.06288532675708,17.385943279901355,2.342786683107275,19.482120838471022,22.934648581997532,8.877928483353884,38.3,58.939580764488284
부산,비수도권,2025,4,2025.4/4,58.5,68.7,1748.0,60.2,1155.0,2903.0,2.8,68.6,2.9,66.6,75.7,52.5,2.6,51.2,61.8,15.399999999999991,16.099999999999994,12.183637433784579,24.896998234255445,39.670394349617425,84.69688051795174,81.16539140670983,58.85815185403178,19.482048263684522,2.8251912889935253,16.89228958210712,24.543849323131255,8.298999411418482,37.8,57.151265450264866
서울,수도권,2025,4,2025.4/4,61.6,70.0,5349.0,63.3,3100.0,8449.0,2.8,70.0,2.8,68.0,75.1,57.4,2.8,55.8,65.2,12.200000000000003,12.600000000000001,14.958661795808498,19.842338011920784,44.3568544510671,88.32916746779466,82.84945202845606,63.045568159969235,16.80446068063834,2.9994231878484907,16.01615074024226,22.01499711593924,9.728898288790617,38.8,64.48759853874255
세종,비수도권,2025,4,2025.4/4,64.1,68.0,216.0,65.6,113.0,329.0,2.2,72.4,1.6,71.3,74.3,58.9,3.0,57.2,61.8,14.099999999999994,13.500000000000007,9.95260663507109,15.165876777251185,52.60663507109005,90.99526066350711,83.88625592417061,72.03791469194313,11.374407582938389,0.9478672985781991,14.218009478672986,22.748815165876778,8.530805687203792,38.0,72.51184834123224
울산,비수도권,2025,4,2025.4/4,59.2,66.8,585.0,60.8,377.0,962.0,2.7,72.2,2.1,70.7,78.6,48.6,3.6,46.8,53.3,23.900000000000006,23.6,11.072056239015819,20.035149384885763,42.1792618629174,89.27943760984182,83.30404217926186,64.32337434094903,16.87170474516696,2.10896309314587,14.938488576449913,19.15641476274165,11.247803163444638,40.1,52.196836555360285
인천,수도권,2025,4,2025.4/4,62.8,69.4,1777.0,65.2,949.0,2727.0,3.7,74.8,3.5,72.2,77.7,55.8,4.0,53.5,60.9,18.700000000000003,19.0,11.747516072472239,22.092343658679134,43.24956165984804,87.25891291642314,81.531268264173,60.72472238457043,17.708942139099943,3.1560490940970194,17.06604324956166,20.280537697253067,9.35125657510228,39.0,50.847457627118644
전남,비수도권,2025,4,2025.4/4,65.1,70.8,1028.0,67.6,494.0,1522.0,3.6,74.6,2.8,72.5,77.1,60.3,4.7,57.5,63.5,15.0,14.299999999999997,9.283551967709384,35.51967709384461,30.978809283551968,74.97477295660948,62.86579212916246,41.27144298688194,18.163471241170534,3.4308779011099895,28.557013118062564,27.749747729566092,10.99899091826438,37.7,38.64783047426841
전북,비수도권,2025,4,2025.4/4,62.8,69.1,1007.0,65.1,539.0,1546.0,3.5,72.2,2.3,70.5,75.5,58.1,5.1,55.2,62.1,15.299999999999997,14.100000000000001,9.989701338825952,31.71987641606591,34.39752832131823,78.16683831101957,68.89804325437693,50.46343975283213,15.242018537590113,3.089598352214212,25.231719876416065,26.364572605561275,9.474768280123584,37.2,46.03501544799176
제주,비수도권,2025,4,2025.4/4,70.5,76.2,418.0,72.5,159.0,577.0,2.8,75.3,2.9,73.2,77.6,69.7,2.8,67.7,74.7,5.5,5.599999999999994,10.83743842364532,25.862068965517242,38.669950738916256,83.74384236453201,68.96551724137932,47.783251231527096,17.980295566502463,3.201970443349754,25.862068965517242,26.354679802955665,11.330049261083744,38.0,54.679802955665025
충남,비수도권,2025,4,2025.4/4,65.7,71.7,1335.0,67.2,651.0,1986.0,2.2,76.1,2.1,74.6,79.2,57.8,2.4,56.4,63.1,18.199999999999996,18.299999999999997,11.638591117917304,27.411944869831544,39.2802450229709,82.00612557427259,72.28177641653905,55.81929555895865,13.476263399693721,3.0627871362940278,22.5114854517611,23.20061255742726,11.10260336906585,38.6,44.86983154670751
충북,비수도권,2025,4,2025.4/4,67.3,73.6,996.0,68.3,462.0,1457.0,1.5,74.9,1.2,74.0,78.9,61.4,1.9,60.3,67.7,13.700000000000003,13.500000000000007,12.844036697247708,27.42099898063201,36.901121304791026,82.05912334352702,72.88481141692151,53.41488277268094,17.023445463812436,2.4464831804281344,21.916411824668707,25.58613659531091,11.416921508664627,38.2,44.852191641182465
강원,비수도권,2026,1,2026.1/4,61.8,69.0,856.0,64.4,473.0,1328.0,4.0,71.5,3.2,69.2,75.4,57.5,5.0,54.6,62.2,14.600000000000001,14.0,10.475030450669914,32.03410475030451,34.22655298416565,77.95371498172959,72.71619975639464,51.64433617539586,18.392204628501826,2.679658952496955,23.142509135200974,29.963459196102317,8.647990255785627,35.1,44.945188794153474
경기,수도권,2026,1,2026.1/4,62.6,69.9,7995.0,65.0,4296.0,12292.0,3.7,73.3,3.7,70.6,76.5,56.8,3.8,54.6,62.9,15.999999999999993,16.5,12.563336364817463,19.631025074704432,43.770300116928674,88.98272054047031,81.17448356502534,62.180070157204106,15.382616603871638,3.6117968039495905,17.331427829024296,21.060153306483045,8.769650513186956,38.4,55.93088216188126
경남,비수도권,2026,1,2026.1/4,63.2,70.6,1854.0,65.0,998.0,2851.0,2.8,73.1,2.8,71.1,77.5,56.7,2.9,55.1,63.0,15.999999999999993,16.39999999999999,9.60044395116537,27.192008879023305,37.624861265260826,82.7968923418424,70.81021087680355,54.66148723640399,14.317425083240842,1.8312985571587126,25.305216426193116,23.751387347391788,11.598224195338513,38.7,48.335183129855714
경북,비수도권,2026,1,2026.1/4,62.0,69.1,1469.0,64.3,815.0,2284.0,3.6,73.1,3.3,70.7,76.4,55.4,4.0,53.1,60.8,17.6,17.699999999999996,10.240112994350282,32.34463276836158,34.32203389830508,78.24858757062147,66.24293785310734,48.23446327683616,15.112994350282486,2.9661016949152543,28.177966101694917,27.75423728813559,9.533898305084746,36.9,43.57344632768362
광주,비수도권,2026,1,2026.1/4,60.5,66.7,799.0,62.9,473.0,1272.0,3.8,70.7,3.4,68.4,74.0,55.3,4.2,52.9,59.3,15.500000000000007,15.400000000000006,12.093628088426527,22.62678803641092,40.572171651495445,86.47594278283485,79.9739921976593,59.167750325097536,17.29518855656697,3.6410923276983094,17.945383615084527,21.84655396618986,9.102730819245773,38.1,55.2665799739922
대구,비수도권,2026,1,2026.1/4,57.3,65.7,1251.0,59.6,847.0,2098.0,3.8,66.9,3.7,64.4,71.1,52.8,4.0,50.7,60.3,13.700000000000003,14.100000000000009,10.640066500415628,23.358270989193684,40.399002493765586,85.785536159601,75.39484621778885,57.439733998337495,15.045719035743973,2.826267664172901,21.778886118038237,23.025768911055692,7.148794679966749,37.8,58.85286783042394
대전,비수도권,2026,1,2026.1/4,60.7,67.0,831.0,63.2,483.0,1314.0,4.0,70.7,4.0,67.9,73.5,55.9,4.0,53.6,60.4,14.300000000000004,14.800000000000004,13.42534504391468,21.329987452948558,41.78168130489335,86.82559598494353,78.16813048933501,59.59849435382685,16.68757841907152,1.7565872020075282,19.69887076537014,24.341279799247175,8.657465495608532,37.8,59.72396486825596
부산,비수도권,2026,1,2026.1/4,57.9,68.6,1740.0,59.9,1163.0,2903.0,3.3,67.5,3.3,65.3,74.7,53.0,3.4,51.2,62.6,14.099999999999994,14.5,12.366230677764566,24.137931034482758,40.36860879904875,85.07728894173603,80.61831153388823,59.51248513674198,18.13317479191439,2.972651605231867,17.59809750297265,23.602853745541022,8.263971462544589,37.8,57.78834720570749
서울,수도권,2026,1,2026.1/4,60.8,69.3,5324.0,63.0,3131.0,8455.0,3.5,68.9,3.2,66.7,74.0,57.7,3.8,55.5,65.0,11.200000000000003,11.200000000000003,14.421954067730635,19.521214480342547,44.6866485013624,88.38069287660568,82.5807707279097,63.42934994161153,16.290385363954847,2.88049824834566,16.40716231996886,21.195017516543402,9.73141300116777,38.8,64.55819384974698
세종,비수도권,2026,1,2026.1/4,64.1,68.3,217.0,65.6,114.0,330.0,2.2,72.9,2.4,71.1,74.2,58.3,2.0,57.2,62.4,13.899999999999991,14.600000000000009,9.433962264150944,15.09433962264151,53.301886792452834,91.0377358490566,84.43396226415094,71.69811320754717,11.320754716981133,1.4150943396226416,14.150943396226415,22.169811320754718,8.962264150943396,37.5,73.58490566037736
울산,비수도권,2026,1,2026.1/4,59.6,67.2,593.0,61.6,370.0,963.0,3.2,72.7,3.1,70.4,78.3,49.7,3.4,48.0,54.6,22.400000000000006,23.0,10.452961672473867,20.905923344947734,42.508710801393725,88.67595818815332,84.14634146341463,63.76306620209059,17.59581881533101,2.7874564459930316,14.634146341463413,19.860627177700348,10.975609756097562,39.6,52.09059233449478
인천,수도권,2026,1,2026.1/4,62.4,69.2,1775.0,64.8,965.0,2740.0,3.7,74.4,3.6,71.7,77.5,55.3,3.7,53.2,60.5,18.5,19.10000000000001,11.461988304093568,22.39766081871345,43.21637426900585,87.07602339181287,81.9298245614035,60.877192982456144,18.01169590643275,3.0409356725146197,16.72514619883041,21.578947368421055,8.88888888888889,38.5,51.345029239766085
전남,비수도권,2026,1,2026.1/4,64.1,69.9,1022.0,67.0,504.0,1526.0,4.3,74.0,3.1,71.7,76.3,59.8,5.7,56.3,62.4,15.400000000000006,14.200000000000003,8.88661899897855,35.13789581205312,31.869254341164456,74.77017364657814,63.02349336057201,41.77732379979571,17.7732379979571,3.472931562819203,28.600612870275793,29.928498467824312,9.499489274770173,36.3,39.325842696629216
전북,비수도권,2026,1,2026.1/4,62.1,67.9,993.0,64.1,555.0,1548.0,3.2,71.9,3.0,69.7,74.3,56.5,3.3,54.6,61.0,15.100000000000001,15.400000000000006,9.67741935483871,32.049947970863684,34.54734651404787,77.52341311134235,70.55150884495318,50.36420395421436,17.48178980228928,2.705515088449532,24.97398543184183,30.697190426638915,9.053069719042664,35.8,47.13839750260146
제주,비수도권,2026,1,2026.1/4,71.1,76.2,421.0,73.1,155.0,577.0,2.7,76.7,2.7,74.6,78.9,69.5,2.7,67.6,73.3,7.0,7.200000000000003,11.219512195121952,26.585365853658537,37.80487804878049,82.92682926829268,69.02439024390243,47.5609756097561,18.29268292682927,3.414634146341464,25.365853658536587,28.536585365853657,11.707317073170733,37.2,54.87804878048781
충남,비수도권,2026,1,2026.1/4,63.8,71.0,1307.0,65.6,685.0,1993.0,2.7,74.8,2.4,73.0,78.4,55.9,3.1,54.2,62.4,18.799999999999997,18.9,12.028301886792454,25.78616352201258,40.172955974842765,83.25471698113208,73.19182389937107,58.490566037735846,12.578616352201259,2.1226415094339623,22.562893081761008,24.135220125786162,10.220125786163523,37.9,46.69811320754717
